,purpose,tfn_at,mode,period,split,trips,total_trips,split_method
5484,7,11,5,1,0.012090763636745078,6.052298398799615,500.5720548870922,observed
5485,7,11,5,2,0.48570103969320194,243.12836750002322,500.5720548870922,observed
5486,7,11,5,3,0.20612431471112524,103.18007177714165,500.5720548870922,observed
5487,7,11,5,4,0.03216003073192777,16.098412668713117,500.5720548870922,observed
5488,7,11,5,5,0.2105930141187314,105.41697782227979,500.5720548870922,observed
5489,7,11,5,6,0.05333083710826856,26.695926720134782,500.5720548870922,observed
5490,7,11,6,1,0.023035943692432226,2.3041144149278,100.02257540179473,observed
5491,7,11,6,2,0.3189956676460012,31.906768219968004,100.02257540179473,observed
5492,7,11,6,3,0.27836204530079983,27.84248866509705,100.02257540179473,observed
5493,7,11,6,4,0.0849464623603824,8.496563936557067,100.02257540179473,observed
5494,7,11,6,5,0.23803387795747594,23.80876150618324,100.02257540179473,observed
5495,7,11,6,6,0.056626003042908435,5.663878659061567,100.02257540179473,observed
5496,7,11,7,1,,0.0,0.0,TBD
5497,7,11,7,2,,0.0,0.0,TBD
5498,7,11,7,3,,0.0,0.0,TBD
5499,7,11,7,4,,0.0,0.0,TBD
5500,7,11,7,5,,0.0,0.0,TBD
5501,7,11,7,6,,0.0,0.0,TBD
5502,7,12,1,1,0.052519392748974325,81.25928768081887,1547.2244332529115,observed
5503,7,12,1,2,0.416297043739435,644.1049575646098,1547.2244332529115,observed
5504,7,12,1,3,0.1454616857710266,225.06187432708975,1547.2244332529115,observed
5505,7,12,1,4,0.08325051552875018,128.8072317069832,1547.2244332529115,observed
5506,7,12,1,5,0.18534216029671055,286.76591892294823,1547.2244332529115,observed
5507,7,12,1,6,0.11712920191510337,181.22516305046165,1547.2244332529115,observed
5508,7,12,2,1,0.031122439737017536,1.24457120895386,39.98951301602319,TBD
5509,7,12,2,2,0.33797216239160977,13.515342187012783,39.98951301602319,TBD
5510,7,12,2,3,0.2556911042257435,10.22496274051671,39.98951301602319,TBD
5511,7,12,2,4,0.02676648700213242,1.07037878036499,39.98951301602319,TBD
5512,7,12,2,5,0.1610059548923291,6.438549728824038,39.98951301602319,TBD
5513,7,12,2,6,0.18744185175116768,7.495708370350809,39.98951301602319,TBD
5514,7,12,3,1,0.0393332133147584,274.8957411712265,6988.896100896023,observed
5515,7,12,3,2,0.34041448303097155,2379.1214531436926,6988.896100896023,observed
5516,7,12,3,3,0.17338110908957147,1211.7425572851341,6988.896100896023,observed
5517,7,12,3,4,0.08252921212129301,576.7880888045255,6988.896100896023,observed
5518,7,12,3,5,0.20196276646955372,1411.4967911052381,6988.896100896023,observed
5519,7,12,3,6,0.16237921597385183,1134.8514693862062,6988.896100896023,observed
5520,7,12,4,1,0.00925463779448171,0.82595783472061,89.24799144631099,TBD
5521,7,12,4,2,0.23052668563114748,20.574043667355074,89.24799144631099,TBD
5522,7,12,4,3,0.3273558982798752,29.215856409581754,89.24799144631099,TBD
5523,7,12,4,4,0.09380781337964507,8.372158926103701,89.24799144631099,TBD
5524,7,12,4,5,0.1613198003250977,14.397468159534919,89.24799144631099,TBD
5525,7,12,4,6,0.17773516458975272,15.862506449014926,89.24799144631099,TBD
5526,7,12,5,1,0.006578561570524286,1.224392175674438,186.11852493110567,observed
5527,7,12,5,2,0.544073796902036,101.26221253307293,186.11852493110567,observed
5528,7,12,5,3,0.2298609342568827,42.78137802317686,186.11852493110567,observed
5529,7,12,5,4,0.02237260191986983,4.163955668196995,186.11852493110567,observed
5530,7,12,5,5,0.1341096320030865,24.960286887467863,186.11852493110567,observed
5531,7,12,5,6,0.06300447334760048,11.726299643516562,186.11852493110567,observed
5532,7,12,6,1,0.03951900915044805,0.9918373823165876,25.09772900784742,TBD
5533,7,12,6,2,0.31095893833462124,7.80436316689026,25.09772900784742,TBD
5534,7,12,6,3,0.2851918436256679,7.157667606565411,25.09772900784742,TBD
5535,7,12,6,4,0.05121271443443557,1.28532282863174,25.09772900784742,TBD
5536,7,12,6,5,0.27930377480353774,7.009890450888033,25.09772900784742,TBD
5537,7,12,6,6,0.03381371965128955,0.84864757255539,25.09772900784742,TBD
5538,7,12,7,1,,0.0,0.0,TBD
5539,7,12,7,2,,0.0,0.0,TBD
5540,7,12,7,3,,0.0,0.0,TBD
5541,7,12,7,4,,0.0,0.0,TBD
5542,7,12,7,5,,0.0,0.0,TBD
5543,7,12,7,6,,0.0,0.0,TBD
5544,7,13,1,1,0.05289465243601512,72.244986149073,1365.82778829042,observed
5545,7,13,1,2,0.5355264026515602,731.4368421047052,1365.82778829042,observed
5546,7,13,1,3,0.08353499602340951,114.09441886350244,1365.82778829042,observed
5547,7,13,1,4,0.06706937084253649,91.6052104398916,1365.82778829042,observed
5548,7,13,1,5,0.13867786318714073,189.41007916173388,1365.82778829042,observed
5549,7,13,1,6,0.12229671485933791,167.03625157151362,1365.82778829042,observed
5550,7,13,2,1,0.0,0.0,53.56667857656292,TBD
5551,7,13,2,2,0.4095934758472517,21.94056206776692,53.56667857656292,TBD
5552,7,13,2,3,0.23868420161028048,12.785519908961437,53.56667857656292,TBD
5553,7,13,2,4,0.05795477315353925,3.104444705493255,53.56667857656292,TBD
5554,7,13,2,5,0.19819491765376496,10.616643449467583,53.56667857656292,TBD
5555,7,13,2,6,0.09557263173516375,5.119508444873734,53.56667857656292,TBD
5556,7,13,3,1,0.04478617740885135,288.58668733052696,6443.655253182914,observed
5557,7,13,3,2,0.32010822848558557,2062.66706806822,6443.655253182914,observed
5558,7,13,3,3,0.17492712907536453,1127.1701141906783,6443.655253182914,observed
5559,7,13,3,4,0.0907180422742924,584.5557896592138,6443.655253182914,observed
5560,7,13,3,5,0.21551091093924435,1388.678013391897,6443.655253182914,observed
5561,7,13,3,6,0.1539495118166617,991.9975805423771,6443.655253182914,observed
5562,7,13,4,1,0.034326242424110344,3.154369304979304,91.89381307765025,TBD
5563,7,13,4,2,0.2194373128180875,20.1649314063672,91.89381307765025,TBD
5564,7,13,4,3,0.27153387104570254,24.952282790124578,91.89381307765025,TBD
5565,7,13,4,4,0.11283540044344699,10.368875196891931,91.89381307765025,TBD
5566,7,13,4,5,0.1551009845992287,14.252820886921032,91.89381307765025,TBD
5567,7,13,4,6,0.2067661886694239,19.000533492366205,91.89381307765025,TBD
5568,7,13,5,1,0.03298241429617868,6.187149351375946,187.5893406654826,observed
5569,7,13,5,2,0.5052884980932195,94.78673620315902,187.5893406654826,observed
5570,7,13,5,3,0.21873062449744587,41.03153363282513,187.5893406654826,observed
5571,7,13,5,4,0.031550441262259386,5.918526474092275,187.5893406654826,observed
5572,7,13,5,5,0.16407694367828843,30.77908568301765,187.5893406654826,observed
5573,7,13,5,6,0.04737107817260807,8.886309321012583,187.5893406654826,observed
5574,7,13,6,1,0.0689899541370442,2.3466281885644484,34.014056363960165,TBD
5575,7,13,6,2,0.3076624525976355,10.464848003730198,34.014056363960165,TBD
5576,7,13,6,3,0.3184302234562601,10.831103568629661,34.014056363960165,TBD
5577,7,13,6,4,0.07239987951629191,2.462613582611078,34.014056363960165,TBD
5578,7,13,6,5,0.2325174902927683,7.908863020424782,34.014056363960165,TBD
5579,7,13,6,6,0.0,0.0,34.014056363960165,TBD
5580,7,13,7,1,,0.0,0.0,TBD
5581,7,13,7,2,,0.0,0.0,TBD
5582,7,13,7,3,,0.0,0.0,TBD
5583,7,13,7,4,,0.0,0.0,TBD
5584,7,13,7,5,,0.0,0.0,TBD
5585,7,13,7,6,,0.0,0.0,TBD
5586,7,14,1,1,0.053558208939550066,83.55923041082657,1560.1572954976516,observed
5587,7,14,1,2,0.43085898247127796,672.2077848332591,1560.1572954976516,observed
5588,7,14,1,3,0.10264941408161557,160.1492322579919,1560.1572954976516,observed
5589,7,14,1,4,0.08799301043708924,137.28293718622578,1560.1572954976516,observed
5590,7,14,1,5,0.19019708485999434,296.7373695267061,1560.1572954976516,observed
5591,7,14,1,6,0.13474329921047282,210.2207412826421,1560.1572954976516,observed
5592,7,14,2,1,0.0,0.0,50.27976499722334,TBD
5593,7,14,2,2,0.22899239859530032,11.513683987522196,50.27976499722334,TBD
5594,7,14,2,3,0.3120696074570169,15.690786525714545,50.27976499722334,TBD
5595,7,14,2,4,0.08108343761481279,4.076856188439806,50.27976499722334,TBD
5596,7,14,2,5,0.22781086620973418,11.454276816839322,50.27976499722334,TBD
5597,7,14,2,6,0.15004369012313573,7.544161478707466,50.27976499722334,TBD
5598,7,14,3,1,0.027573297906562638,187.87205355388835,6813.550348258251,observed
5599,7,14,3,2,0.3465972111370699,2361.5575486483212,6813.550348258251,observed
5600,7,14,3,3,0.17538818781479837,1195.0162481659029,6813.550348258251,observed
5601,7,14,3,4,0.08495627322071539,578.8538449897285,6813.550348258251,observed
5602,7,14,3,5,0.1981460076959561,1350.0777997427638,6813.550348258251,observed
5603,7,14,3,6,0.1673390222248975,1140.1728531576455,6813.550348258251,observed
5604,7,14,4,1,0.09218466237994187,7.475474995015684,81.09239435303552,TBD
5605,7,14,4,2,0.2459962305726583,19.948423338958257,81.09239435303552,TBD
5606,7,14,4,3,0.2905118843116427,23.55830428684316,81.09239435303552,TBD
5607,7,14,4,4,0.08131251619621324,6.593826629220912,81.09239435303552,TBD
5608,7,14,4,5,0.1582272701016511,12.831028184487359,81.09239435303552,TBD
5609,7,14,4,6,0.13176743643789277,10.685336918510142,81.09239435303552,TBD
5610,7,14,5,1,0.012296648470232955,3.04136478265327,247.3328232498178,observed
5611,7,14,5,2,0.44865769061573696,110.96777329273351,247.3328232498178,observed
5612,7,14,5,3,0.23536657446594447,58.21387936130053,247.3328232498178,observed
5613,7,14,5,4,0.020860580676137594,5.159506313259705,247.3328232498178,observed
5614,7,14,5,5,0.19448264914549462,48.10194268625895,247.3328232498178,observed
5615,7,14,5,6,0.08833585662645335,21.848356813611833,247.3328232498178,observed
5616,7,14,6,1,0.0,0.0,40.53985231001181,TBD
5617,7,14,6,2,0.48043677726559963,19.476835994645448,40.53985231001181,TBD
5618,7,14,6,3,0.17577237819605568,7.125786252247638,40.53985231001181,TBD
5619,7,14,6,4,0.03282163628688957,1.3305842876434275,40.53985231001181,TBD
5620,7,14,6,5,0.15521405422783344,6.292354834834532,40.53985231001181,TBD
5621,7,14,6,6,0.15575515402362164,6.314290940640763,40.53985231001181,TBD
5622,7,14,7,1,0.0,0.0,4.357737986305727,TBD
5623,7,14,7,2,0.18113673761773028,0.7893464422322768,4.357737986305727,TBD
5624,7,14,7,3,0.8188632623822697,3.56839154407345,4.357737986305727,TBD
5625,7,14,7,4,0.0,0.0,4.357737986305727,TBD
5626,7,14,7,5,0.0,0.0,4.357737986305727,TBD
5627,7,14,7,6,0.0,0.0,4.357737986305727,TBD
5628,7,15,1,1,0.05764455557154079,94.87140035722027,1645.7998403592244,observed
5629,7,15,1,2,0.49642590359616384,817.0176728887502,1645.7998403592244,observed
5630,7,15,1,3,0.12173042010977399,200.34390598352735,1645.7998403592244,observed
5631,7,15,1,4,0.06483108493209319,106.6989892315543,1645.7998403592244,observed
5632,7,15,1,5,0.11800542707542715,194.2133130422601,1645.7998403592244,observed
5633,7,15,1,6,0.14136260871500092,232.654558855912,1645.7998403592244,observed
5634,7,15,2,1,0.03514620642711632,2.6540358066558856,75.51414722836829,TBD
5635,7,15,2,2,0.3467521235359922,26.184690908446264,75.51414722836829,TBD
5636,7,15,2,3,0.16737015693099075,12.63881467212194,75.51414722836829,TBD
5637,7,15,2,4,0.051121392548850245,3.8603883634530867,75.51414722836829,TBD
5638,7,15,2,5,0.2540222810379538,19.18227592958599,75.51414722836829,TBD
5639,7,15,2,6,0.14558783951909676,10.993941548105127,75.51414722836829,TBD
5640,7,15,3,1,0.0402024573896033,261.4559367493094,6503.4814716804885,observed
5641,7,15,3,2,0.3386211864372094,2202.2166119128556,6503.4814716804885,observed
5642,7,15,3,3,0.17658450655182284,1148.4140665456216,6503.4814716804885,observed
5643,7,15,3,4,0.07462617854837003,485.3299694916445,6503.4814716804885,observed
5644,7,15,3,5,0.19100501549489893,1242.1975792691198,6503.4814716804885,observed
5645,7,15,3,6,0.17896065557809548,1163.8673077119374,6503.4814716804885,observed
5646,7,15,4,1,0.015861017971122975,1.2901011254879386,81.33785157022922,TBD
5647,7,15,4,2,0.20294223049908716,16.506885021665997,81.33785157022922,TBD
5648,7,15,4,3,0.23709422587134832,19.28473495208213,81.33785157022922,TBD
5649,7,15,4,4,0.09191803680356521,7.476415634155254,81.33785157022922,TBD
5650,7,15,4,5,0.2640995511464776,21.481290090916353,81.33785157022922,TBD
5651,7,15,4,6,0.18808493770839882,15.298424745921551,81.33785157022922,TBD
5652,7,15,5,1,0.05276908362581888,18.301863584801517,346.8292857722997,observed
5653,7,15,5,2,0.5031067889553199,174.49216828056873,346.8292857722997,observed
5654,7,15,5,3,0.15478233152435758,53.68304549276425,346.8292857722997,observed
5655,7,15,5,4,0.03565399569226367,12.36584986087646,346.8292857722997,observed
5656,7,15,5,5,0.2059633837761592,71.43413329033136,346.8292857722997,observed
5657,7,15,5,6,0.04772441642608071,16.552225262957382,346.8292857722997,observed
5658,7,15,6,1,0.0,0.0,43.59051807537586,TBD
5659,7,15,6,2,0.20281319225049466,8.840732122719867,43.59051807537586,TBD
5660,7,15,6,3,0.26873635001523266,11.714356722849534,43.59051807537586,TBD
5661,7,15,6,4,0.02642383924245116,1.1518288421188934,43.59051807537586,TBD
5662,7,15,6,5,0.35487672731448305,15.469260396532205,43.59051807537586,TBD
5663,7,15,6,6,0.14714989117733857,6.414339991155368,43.59051807537586,TBD
5664,7,15,7,1,0.0,0.0,3.777934193611146,TBD
5665,7,15,7,2,0.26165056813619125,0.9884986281395,3.777934193611146,TBD
5666,7,15,7,3,0.5168296756406386,1.9525485038757262,3.777934193611146,TBD
5667,7,15,7,4,0.22151975622317016,0.83688706159592,3.777934193611146,TBD
5668,7,15,7,5,0.0,0.0,3.777934193611146,TBD
5669,7,15,7,6,0.0,0.0,3.777934193611146,TBD
5670,7,16,1,1,0.04256984569281092,28.48617267351857,669.1631649096919,observed
5671,7,16,1,2,0.46446575420226494,310.80337407415465,669.1631649096919,observed
5672,7,16,1,3,0.1183684042613517,79.20777602083596,669.1631649096919,observed
5673,7,16,1,4,0.138100561058481,92.41180851369731,669.1631649096919,observed
5674,7,16,1,5,0.11257273662282508,75.32952872107481,669.1631649096919,observed
5675,7,16,1,6,0.12392269816226632,82.92450490641059,669.1631649096919,observed
5676,7,16,2,1,0.06423371882220368,0.8733530871794136,13.59648955709414,TBD
5677,7,16,2,2,0.535657382801157,7.28306001143631,13.59648955709414,TBD
5678,7,16,2,3,0.0,0.0,13.59648955709414,TBD
5679,7,16,2,4,0.07224728095516249,0.9823094010353132,13.59648955709414,TBD
5680,7,16,2,5,0.08238600528234527,1.12016046047211,13.59648955709414,TBD
5681,7,16,2,6,0.24547561213913147,3.3376065969709923,13.59648955709414,TBD
5682,7,16,3,1,0.052127701977308774,141.10744529719622,2706.956952727753,observed
5683,7,16,3,2,0.3219672254364019,871.551419445532,2706.956952727753,observed
5684,7,16,3,3,0.15246020672845306,412.7032166178966,2706.956952727753,observed
5685,7,16,3,4,0.07439893695140708,201.39471965616514,2706.956952727753,observed
5686,7,16,3,5,0.20780489347820708,562.5189012116828,2706.956952727753,observed
5687,7,16,3,6,0.1912410354282221,517.6812504992804,2706.956952727753,observed
5688,7,16,4,1,0.022008346945273764,1.30358294841237,59.23129763693184,TBD
5689,7,16,4,2,0.3743258471174977,22.171805663813153,59.23129763693184,TBD
5690,7,16,4,3,0.17893716223035208,10.598680314373944,59.23129763693184,TBD
5691,7,16,4,4,0.09378175293576944,5.554814921051767,59.23129763693184,TBD
5692,7,16,4,5,0.22652286600925411,13.417243298164962,59.23129763693184,TBD
5693,7,16,4,6,0.10442402476185282,6.185170491115645,59.23129763693184,TBD
5694,7,16,5,1,0.0,0.0,34.945770825691284,TBD
5695,7,16,5,2,0.6047830648231792,21.134610382570017,34.945770825691284,TBD
5696,7,16,5,3,0.1359320652876417,4.750250801404833,34.945770825691284,TBD
5697,7,16,5,4,0.034537583328039294,1.2069424718548771,34.945770825691284,TBD
5698,7,16,5,5,0.07810592534821693,2.7294717673473405,34.945770825691284,TBD
5699,7,16,5,6,0.14664136121292276,5.1244954025142135,34.945770825691284,TBD
5700,7,16,6,1,0.22916909871498312,4.781565606594084,20.864792126886627,TBD
5701,7,16,6,2,0.3232815605506255,6.745202559344314,20.864792126886627,TBD
5702,7,16,6,3,0.0,0.0,20.864792126886627,TBD
5703,7,16,6,4,0.04620247007358626,0.9640049338340776,20.864792126886627,TBD
5704,7,16,6,5,0.3523330987256921,7.351356864333389,20.864792126886627,TBD
5705,7,16,6,6,0.04901377193511288,1.02266216278076,20.864792126886627,TBD
5706,7,16,7,1,0.0,0.0,0.7535858425000103,TBD
5707,7,16,7,2,1.0,0.7535858425000103,0.7535858425000103,TBD
5708,7,16,7,3,0.0,0.0,0.7535858425000103,TBD
5709,7,16,7,4,0.0,0.0,0.7535858425000103,TBD
5710,7,16,7,5,0.0,0.0,0.7535858425000103,TBD
5711,7,16,7,6,0.0,0.0,0.7535858425000103,TBD
5712,7,17,1,1,0.06847210664059819,109.97330151402642,1606.1036662894421,observed
5713,7,17,1,2,0.3859528093799773,619.8802221598917,1606.1036662894421,observed
5714,7,17,1,3,0.10456884341616358,167.94840279034693,1606.1036662894421,observed
5715,7,17,1,4,0.08201431137790713,131.72348619226054,1606.1036662894421,observed
5716,7,17,1,5,0.1787747517510925,287.13078422741455,1606.1036662894421,observed
5717,7,17,1,6,0.18021717743426133,289.44746940550203,1606.1036662894421,observed
5718,7,17,2,1,0.06291234033972505,2.6843447158579616,42.668015549295546,TBD
5719,7,17,2,2,0.41394635538486607,17.662269528135685,42.668015549295546,TBD
5720,7,17,2,3,0.17578621510484807,7.500448959445469,42.668015549295546,TBD
5721,7,17,2,4,0.0,0.0,42.668015549295546,TBD
5722,7,17,2,5,0.2552493259512148,10.89098220863364,42.668015549295546,TBD
5723,7,17,2,6,0.09210576321934622,3.929970137222798,42.668015549295546,TBD
5724,7,17,3,1,0.04226035071346161,252.0588101586896,5964.427788773622,observed
5725,7,17,3,2,0.32830072050485065,1958.125940453533,5964.427788773622,observed
5726,7,17,3,3,0.170035970312153,1014.1672664208919,5964.427788773622,observed
5727,7,17,3,4,0.0748488489478071,446.43055462201994,5964.427788773622,observed
5728,7,17,3,5,0.1905742867159289,1136.666571514198,5964.427788773622,observed
5729,7,17,3,6,0.19397982280579879,1156.9786456042893,5964.427788773622,observed
5730,7,17,4,1,0.030790497583769224,3.054185702050881,99.1924763067438,TBD
5731,7,17,4,2,0.19203089726155767,19.048020226779812,99.1924763067438,TBD
5732,7,17,4,3,0.27282620288498616,27.062306665527867,99.1924763067438,TBD
5733,7,17,4,4,0.12062418410419751,11.965011523775914,99.1924763067438,TBD
5734,7,17,4,5,0.1434491148025743,14.229072921277723,99.1924763067438,TBD
5735,7,17,4,6,0.24027910336291516,23.833879267331607,99.1924763067438,TBD
5736,7,17,5,1,0.05760929910484127,5.79050425003299,100.51336051659024,observed
5737,7,17,5,2,0.5897859726293437,59.28137009452105,100.51336051659024,observed
5738,7,17,5,3,0.17751004242353333,17.842130889431832,100.51336051659024,observed
5739,7,17,5,4,0.042655064168166786,4.287403842593238,100.51336051659024,observed
5740,7,17,5,5,0.09192138503189462,9.239327312895126,100.51336051659024,observed
5741,7,17,5,6,0.04051823664222018,4.0726241271159935,100.51336051659024,observed
5742,7,17,6,1,0.05185866664240863,1.2174674596334638,23.476644087834135,TBD
5743,7,17,6,2,0.4011035327799396,9.416564881447554,23.476644087834135,TBD
5744,7,17,6,3,0.12141209404324714,2.85034851981196,23.476644087834135,TBD
5745,7,17,6,4,0.0,0.0,23.476644087834135,TBD
5746,7,17,6,5,0.38102493904086593,8.945186882451107,23.476644087834135,TBD
5747,7,17,6,6,0.044600767493538716,1.0470763444900506,23.476644087834135,TBD
5748,7,17,7,1,,0.0,0.0,TBD
5749,7,17,7,2,,0.0,0.0,TBD
5750,7,17,7,3,,0.0,0.0,TBD
5751,7,17,7,4,,0.0,0.0,TBD
5752,7,17,7,5,,0.0,0.0,TBD
5753,7,17,7,6,,0.0,0.0,TBD
5754,7,18,1,1,0.04731175974935213,21.622032036543835,457.011790537762,observed
5755,7,18,1,2,0.43675211436187655,199.6008658056746,457.011790537762,observed
5756,7,18,1,3,0.09891147614115413,45.20371081600197,457.011790537762,observed
5757,7,18,1,4,0.07268986272003553,33.22012431562755,457.011790537762,observed
5758,7,18,1,5,0.1234175800082015,56.40328922338566,457.011790537762,observed
5759,7,18,1,6,0.22091720701938009,100.96176834052834,457.011790537762,observed
5760,7,18,2,1,0.05113314511674258,1.7631853580953307,34.48223953503711,TBD
5761,7,18,2,2,0.34219697561936546,11.799718081472214,34.48223953503711,TBD
5762,7,18,2,3,0.06494079552901445,2.2393040670273434,34.48223953503711,TBD
5763,7,18,2,4,0.14969676182063937,5.161879598718685,34.48223953503711,TBD
5764,7,18,2,5,0.23444352096802343,8.08413764745688,34.48223953503711,TBD
5765,7,18,2,6,0.1575888009462148,5.434014782266662,34.48223953503711,TBD
5766,7,18,3,1,0.04432127137379265,133.24325119256216,3006.3048072070746,observed
5767,7,18,3,2,0.31817368674241414,956.5270839805174,3006.3048072070746,observed
5768,7,18,3,3,0.1631446745801471,490.46261946053,3006.3048072070746,observed
5769,7,18,3,4,0.07747260468805985,232.90626390056767,3006.3048072070746,observed
5770,7,18,3,5,0.1871249882170415,562.5547516254591,3006.3048072070746,observed
5771,7,18,3,6,0.20976277439854482,630.6108370474384,3006.3048072070746,observed
5772,7,18,4,1,0.0343961038462951,1.21555125551664,35.33979490667139,TBD
5773,7,18,4,2,0.13233781593219426,4.676791273440576,35.33979490667139,TBD
5774,7,18,4,3,0.3615075208361652,12.775601643569313,35.33979490667139,TBD
5775,7,18,4,4,0.05266804436551953,1.86127788601293,35.33979490667139,TBD
5776,7,18,4,5,0.30453439370972785,10.7621830157293,35.33979490667139,TBD
5777,7,18,4,6,0.114556121310098,4.0483898324026315,35.33979490667139,TBD
5778,7,18,5,1,0.0,0.0,35.46886691054757,TBD
5779,7,18,5,2,0.4846679766504388,17.19062395961879,35.46886691054757,TBD
5780,7,18,5,3,0.24317841411709415,8.625262805837234,35.46886691054757,TBD
5781,7,18,5,4,0.10445549409927155,3.7049180182825494,35.46886691054757,TBD
5782,7,18,5,5,0.106559877535264,3.7795581143025263,35.46886691054757,TBD
5783,7,18,5,6,0.06113823759793156,2.16850401250647,35.46886691054757,TBD
5784,7,18,6,1,0.0,0.0,6.024655375097706,TBD
5785,7,18,6,2,0.23236723373203114,1.3999325037002663,6.024655375097706,TBD
5786,7,18,6,3,0.2560263343443001,1.54247043137395,6.024655375097706,TBD
5787,7,18,6,4,0.0,0.0,6.024655375097706,TBD
5788,7,18,6,5,0.24168493676471178,1.45606845335967,6.024655375097706,TBD
5789,7,18,6,6,0.2699214951589569,1.6261839866638192,6.024655375097706,TBD
5790,7,18,7,1,,0.0,0.0,TBD
5791,7,18,7,2,,0.0,0.0,TBD
5792,7,18,7,3,,0.0,0.0,TBD
5793,7,18,7,4,,0.0,0.0,TBD
5794,7,18,7,5,,0.0,0.0,TBD
5795,7,18,7,6,,0.0,0.0,TBD
5796,7,19,1,1,0.03477098084535957,36.24090542336928,1042.274464000514,observed
5797,7,19,1,2,0.4958203426836419,516.780881911144,1042.274464000514,observed
5798,7,19,1,3,0.12069393593810154,125.79620738799716,1042.274464000514,observed
5799,7,19,1,4,0.07319334571964613,76.28755517834848,1042.274464000514,observed
5800,7,19,1,5,0.1205518515756423,125.64811648527208,1042.274464000514,observed
5801,7,19,1,6,0.15496954323760842,161.5207976143828,1042.274464000514,observed
5802,7,19,2,1,0.027676763986669354,0.9040405750274678,32.66424410971251,TBD
5803,7,19,2,2,0.43276156569562146,14.135829423183168,32.66424410971251,TBD
5804,7,19,2,3,0.15585436931970093,5.090865165024,32.66424410971251,TBD
5805,7,19,2,4,0.044956409460422384,1.4684671329114258,32.66424410971251,TBD
5806,7,19,2,5,0.19139339120198856,6.251720451207458,32.66424410971251,TBD
5807,7,19,2,6,0.14735750033559733,4.8133213623589945,32.66424410971251,TBD
5808,7,19,3,1,0.046558219741009134,235.50114055490897,5058.20759180524,observed
5809,7,19,3,2,0.31561521147305943,1596.4472587622454,5058.20759180524,observed
5810,7,19,3,3,0.15265710606097255,772.171332820629,5058.20759180524,observed
5811,7,19,3,4,0.07061758503217651,357.1984047247073,5058.20759180524,observed
5812,7,19,3,5,0.21216568356533003,1073.1780713307005,5058.20759180524,observed
5813,7,19,3,6,0.20238619412745246,1023.711383612049,5058.20759180524,observed
5814,7,19,4,1,0.04790935272260369,4.750795653129862,99.16217571623403,TBD
5815,7,19,4,2,0.16549411511653203,16.410756523188212,99.16217571623403,TBD
5816,7,19,4,3,0.3572862179243274,35.42927872280084,99.16217571623403,TBD
5817,7,19,4,4,0.08115304155128565,8.047312166215429,99.16217571623403,TBD
5818,7,19,4,5,0.14007081048443787,13.889726321973143,99.16217571623403,TBD
5819,7,19,4,6,0.20808646220081337,20.634306328926545,99.16217571623403,TBD
5820,7,19,5,1,0.022437461812049114,1.5377592626690195,68.53534840751146,TBD
5821,7,19,5,2,0.6060323192377175,41.53463614516918,68.53534840751146,TBD
5822,7,19,5,3,0.12441971273431977,8.527148361009097,68.53534840751146,TBD
5823,7,19,5,4,0.04733160530145525,3.243888060022052,68.53534840751146,TBD
5824,7,19,5,5,0.10886083678594669,7.460815377058096,68.53534840751146,TBD
5825,7,19,5,6,0.09091806412851157,6.231101201584011,68.53534840751146,TBD
5826,7,19,6,1,0.10139813163953981,1.6154481910824723,15.931735279159074,TBD
5827,7,19,6,2,0.11316420000192673,1.8029020775085094,15.931735279159074,TBD
5828,7,19,6,3,0.0,0.0,15.931735279159074,TBD
5829,7,19,6,4,0.0,0.0,15.931735279159074,TBD
5830,7,19,6,5,0.612073825485521,9.75139815893753,15.931735279159074,TBD
5831,7,19,6,6,0.17336384287301254,2.7619868516305646,15.931735279159074,TBD
5832,7,19,7,1,,0.0,0.0,TBD
5833,7,19,7,2,,0.0,0.0,TBD
5834,7,19,7,3,,0.0,0.0,TBD
5835,7,19,7,4,,0.0,0.0,TBD
5836,7,19,7,5,,0.0,0.0,TBD
5837,7,19,7,6,,0.0,0.0,TBD
5838,7,20,1,1,0.06313937783704139,101.81570251518191,1612.554732135017,observed
5839,7,20,1,2,0.4482380862520168,722.8084471088335,1612.554732135017,observed
5840,7,20,1,3,0.12257575142794393,197.66010801013655,1612.554732135017,observed
5841,7,20,1,4,0.09087923527212498,146.5477408908767,1612.554732135017,observed
5842,7,20,1,5,0.15429257651933423,248.80522439955664,1612.554732135017,observed
5843,7,20,1,6,0.12087497269153868,194.91750921043166,1612.554732135017,observed
5844,7,20,2,1,0.0,0.0,33.38742252785402,TBD
5845,7,20,2,2,0.2203063610795357,7.355461562936432,33.38742252785402,TBD
5846,7,20,2,3,0.26384068567463737,8.80896045265784,33.38742252785402,TBD
5847,7,20,2,4,0.15660686300449922,5.2286995058929655,33.38742252785402,TBD
5848,7,20,2,5,0.17664866258267997,5.897843536628253,33.38742252785402,TBD
5849,7,20,2,6,0.18259742765864787,6.096457469738534,33.38742252785402,TBD
5850,7,20,3,1,0.03208623253451551,196.17165736888228,6113.888788839833,observed
5851,7,20,3,2,0.310497860222914,1898.3493865756313,6113.888788839833,observed
5852,7,20,3,3,0.17769609182341256,1086.4141436198156,6113.888788839833,observed
5853,7,20,3,4,0.11111608117504235,679.3513629559083,6113.888788839833,observed
5854,7,20,3,5,0.2008709667917013,1228.102751871201,6113.888788839833,observed
